,title,link
248,How do I handle data visualizations as a reviewer?,https://service.elsevier.com/app/answers/detail/a_id/27909/supporthub/publishing/
249,How can I add Notes to a Reviewer's details?,https://service.elsevier.com/app/answers/detail/a_id/13439/supporthub/publishing/
250,Why am I seeing 'Bounce Alert' next to a reviewer’s name?,https://service.elsevier.com/app/answers/detail/a_id/15227/supporthub/publishing/
251,How can I make changes to a completed review in Editorial Manager?,https://service.elsevier.com/app/answers/detail/a_id/29894/supporthub/publishing/
252,Video Guide: Making a decision in Editorial Manager,https://service.elsevier.com/app/answers/detail/a_id/29503/supporthub/publishing/
253,How do I use the new Journal Reviewer List in EVISE?,https://service.elsevier.com/app/answers/detail/a_id/25759/supporthub/publishing/
254,How do I create my own customized decision letters in EVISE?,https://service.elsevier.com/app/answers/detail/a_id/5432/supporthub/publishing/
255,How do I invite an author to submit a response to another submission in EVISE?,https://service.elsevier.com/app/answers/detail/a_id/26715/supporthub/publishing/
256,How can an Editor be blinded from seeing a certain submission?,https://service.elsevier.com/app/answers/detail/a_id/29225/supporthub/publishing/
257,How do I send a manual reminder to a reviewer in EVISE?,https://service.elsevier.com/app/answers/detail/a_id/5410/supporthub/publishing/
258,How does the Invited Editor workflow with two levels of editors work in EVISE?,https://service.elsevier.com/app/answers/detail/a_id/26696/supporthub/publishing/
259,What can I do if I want to stop being invited to review for Elsevier Journals?,https://service.elsevier.com/app/answers/detail/a_id/26706/supporthub/publishing/
260,How do I select Taxonomy topics for my submission?,https://service.elsevier.com/app/answers/detail/a_id/11941/supporthub/publishing/
261,How does an Editor change a Decision in EVISE?,https://service.elsevier.com/app/answers/detail/a_id/24250/supporthub/publishing/
262,Why is there is a gap in submission numbers I am receiving to handle as an Editor in EVISE?,https://service.elsevier.com/app/answers/detail/a_id/11990/supporthub/publishing/
263,How can an Editor act on behalf of other users in Editorial Manager?,https://service.elsevier.com/app/answers/detail/a_id/29893/supporthub/publishing/
264,How can I edit a submission's taxonomy as an Editor in EVISE?,https://service.elsevier.com/app/answers/detail/a_id/22060/supporthub/publishing/
265,How do EVISE automated reminders work?,https://service.elsevier.com/app/answers/detail/a_id/26705/supporthub/publishing/
266,What can I do if I encounter issues submitting my research data with my article?,https://service.elsevier.com/app/answers/detail/a_id/14314/supporthub/publishing/
267,How do Editors send accepted submissions to Production in EVISE?,https://service.elsevier.com/app/answers/detail/a_id/11943/supporthub/publishing/
268,Video Guide: Reviewer Invitation in Editorial Manager,https://service.elsevier.com/app/answers/detail/a_id/29504/supporthub/publishing/
269,How do Editors edit a submission in EES?,https://service.elsevier.com/app/answers/detail/a_id/28529/supporthub/publishing/
270,How do I submit an Early Decision in Editorial Manager?,https://service.elsevier.com/app/answers/detail/a_id/29868/supporthub/publishing/
271,Video Guide: Invite New Reviewers in Editorial Manager,https://service.elsevier.com/app/answers/detail/a_id/29501/supporthub/publishing/
272,What do the Color-coded Editor Signposts mean in Editorial Manager,https://service.elsevier.com/app/answers/detail/a_id/29892/supporthub/publishing/
273,Spanish Video Guide: Manuscript Submission in Editorial Manager,https://service.elsevier.com/app/answers/detail/a_id/29603/supporthub/publishing/
274,How do I draft and send an Author Decision Letter in Editorial Manager?,https://service.elsevier.com/app/answers/detail/a_id/29866/supporthub/publishing/
275,How does the Corresponding Editor function work?,https://service.elsevier.com/app/answers/detail/a_id/29226/supporthub/publishing/
276,Spanish Video Guide: Making a Decision in Editorial Manager,https://service.elsevier.com/app/answers/detail/a_id/29604/supporthub/publishing/
277,How do I redeem my Open Access vouchers from my Elsevier reviews profile?,https://service.elsevier.com/app/answers/detail/a_id/28965/supporthub/publishing/
278,I believe I’ve identified a harmful error in an Elsevier product. How can I let Elsevier know?,https://service.elsevier.com/app/answers/detail/a_id/27675/supporthub/publishing/
279,How do I clear my cache and all cookies?,https://service.elsevier.com/app/answers/detail/a_id/5117/supporthub/publishing/
280,Mendeley Reference Manager,https://www.mendeley.com/guides/mendeley-reference-manager
281,Mendeley Cite,https://www.mendeley.com/guides/mendeley-cite
282,Desktop,https://www.mendeley.com/guides/desktop
283,Web,https://www.mendeley.com/guides/web
284,iOS,https://www.mendeley.com/guides/ios
285,Android,https://www.mendeley.com/guides/android
286,Citation Plugin,https://www.mendeley.com/guides/using-citation-editor
287,Groups,https://www.mendeley.com/guides/groups
288,Private Groups,https://www.mendeley.com/guides/private-groups
289,CSL Editor,https://www.mendeley.com/guides/csl-editor
290,Installation Guides,https://www.mendeley.com/guides/download-mendeley-desktop/windows/instructions
291,Information for Publishers,https://www.mendeley.com/guides/information-for-publishers
292,Getting Started with Mendeley (5:37),https://youtube.com/watch?v=Gv6_HuCYExM
293,How to import your documents (2:05),https://youtube.com/watch?v=qRiAIaqdAOg
294,How to organize your documents (3:10),https://youtube.com/watch?v=VD1z0boSpQY
295,How to generate citations (2:11),https://youtube.com/watch?v=zkrVbBSrK_w
296,How to find articles quickly (3:24),https://youtube.com/watch?v=XKAcQTea7E8
297,How to remove duplicates (0:49),https://youtube.com/watch?v=BzREf4RJ25w
298,How to merge duplicates (1:05),https://youtube.com/watch?v=0-p2XHRm-UE
299,How to create and use groups (2:57),https://youtube.com/watch?v=47NOI5HQ5m4
300,Citation Guide,https://www.mendeley.com/guides/citation-guides
301,web importer,https://www.mendeley.com/guides/web-importer
302,Mendeley Reference Manager: Known issues when working offline,https://service.elsevier.com/app/answers/detail/a_id/29758/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
303,What can I do if I’m having trouble signing in to Mendeley Web Importer?,https://service.elsevier.com/app/answers/detail/a_id/29165/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
304,How do I check for and Merge duplicates in Mendeley Desktop?,https://service.elsevier.com/app/answers/detail/a_id/19611/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
305,What can I do if I'm having issues with the Word Plugin?,https://service.elsevier.com/app/answers/detail/a_id/23237/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
306,How do I enable cookies to allow sign in for Mendeley Web Importer?,https://service.elsevier.com/app/answers/detail/a_id/19574/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
307,How do I fully uninstall the Word Plugin?,https://service.elsevier.com/app/answers/detail/a_id/22087/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
308,How do I install the citation plugin?,https://service.elsevier.com/app/answers/detail/a_id/18122/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
309,"Mendeley can't connect to the internet, what should I do?",https://service.elsevier.com/app/answers/detail/a_id/19601/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
310,How can I export my library?,https://service.elsevier.com/app/answers/detail/a_id/27743/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
311,What browsers and operating systems are supported for Mendeley products?,https://service.elsevier.com/app/answers/detail/a_id/18117/supporthub/mendeley/p/16075//session/L3RpbWUvMTU4NTEzMDkyOS9nZW4vMTU4NTEzMDkyOS9zaWQvZlVLajR2d2lNd3MzMnpCRFFZRWUzRHJNUWs1NnczUFJua2JEaDM2VDN1aVFrNmtNRWxuc1FjWGR2WDJFYzZvSk1vYUUzZm01dXFUX1BwWXpCNmNPdW9jWVhqaG9QODJ0N2U5NWQ4VWc3anhZQWVaWVZBX3dQclpnJTIxJTIx
312,Does Mendeley Cite work with Google Docs?,https://service.elsevier.com/app/answers/detail/a_id/28824/supporthub/mendeley/p/16075/
313,How do I install Mendeley Web Importer?,https://service.elsevier.com/app/answers/detail/a_id/28974/supporthub/mendeley/p/16075/
